from,to
301335,1185185
301335,1067336
301335,278418
301335,124100
1152744,1481262
1152744,1174501
1152744,1432407
1152744,1234267
1152744,1141337
1152744,1050427
1152744,279732
1152744,1303618
1152744,1526549
1152744,152091
1152744,1475731
1152744,1145485
1152744,1025681
1152744,1413474
1152744,1481898
1152744,1043800
1152744,1102077
1152744,1481384
1152744,1586810
1152744,1198982
1152744,143517
1152744,168422
1152744,1314060
1152744,1011411
1152744,174071
1152744,1204066
1152744,1242197
1152744,1401627
1152744,1185185
1152744,1067336
1152744,278418
1152744,123198
1152744,124100
1152744,1266730
1481262,1174501
1481262,1432407
1481262,1234267
1481262,1141337
1481262,1050427
1481262,279732
1481262,1303618
1481262,1526549
1481262,152091
1481262,1475731
1481262,1145485
1481262,1025681
1481262,1413474
1481262,1481898
1481262,1043800
1481262,1102077
1481262,1481384
1481262,1586810
1481262,1198982
1481262,143517
1481262,168422
1481262,1314060
1481262,1011411
1481262,174071
1481262,1204066
1481262,1242197
1481262,1401627
1481262,1185185
1481262,1067336
1481262,278418
1481262,123198
1481262,124100
1481262,1018907
1481262,1266730
1174501,1432407
1174501,1234267
1174501,1141337
1174501,1050427
1174501,279732
1174501,1303618
1174501,1526549
1174501,152091
1174501,1475731
1174501,1025681
1174501,1413474
1174501,1481898
1174501,1043800
1174501,1102077
1174501,1481384
1174501,1586810
1174501,1198982
1174501,143517
1174501,168422
1174501,1314060
1174501,1011411
1174501,174071
1174501,1204066
1174501,1242197
1174501,1401627
1174501,1185185
1174501,1067336
1174501,278418
1174501,123198
1174501,124100
1174501,1018907
1174501,279136
1174501,1266730
1174501,1429249
1432407,1234267
1432407,1141337
1432407,1050427
1432407,279732
1432407,1303618
1432407,1526549
1432407,152091
1432407,1475731
1432407,1025681
1432407,1413474
1432407,1481898
1432407,1043800
1432407,1102077
1432407,1481384
1432407,1586810
1432407,1198982
1432407,143517
1432407,168422
1432407,1314060
1432407,1011411
1432407,174071
1432407,1204066
1432407,1242197
1432407,1401627
1432407,1185185
1432407,1067336
1432407,278418
1432407,123198
1432407,124100
1432407,1018907
1432407,279136
1432407,1266730
1432407,1429249
1234267,1141337
1234267,1050427
1234267,279732
1234267,1303618
1234267,1526549
1234267,152091
1234267,1475731
1234267,1413474
1234267,1481898
1234267,1043800
1234267,1102077
1234267,1481384
1234267,1586810
1234267,1198982
1234267,143517
1234267,168422
1234267,1314060
1234267,1011411
1234267,174071
1234267,1204066
1234267,1242197
1234267,1401627
1234267,1185185
1234267,1067336
1234267,278418
1234267,123198
1234267,124100
1234267,1018907
1234267,279136
1234267,1113657
1234267,1266730
1234267,1429249
1234267,1315235
1141337,1050427
1141337,279732
1141337,1303618
1141337,1526549
1141337,152091
1141337,1475731
1141337,1413474
1141337,1481898
1141337,1043800
1141337,1102077
1141337,1481384
1141337,1586810
1141337,1198982
1141337,143517
1141337,168422
1141337,1314060
1141337,1011411
1141337,174071
1141337,1204066
1141337,1242197
1141337,1401627
1141337,1185185
1141337,1067336
1141337,278418
1141337,123198
1141337,124100
1141337,1018907
1141337,279136
1141337,1113657
1141337,1266730
1141337,1429249
1141337,1315235
1050427,279732
1050427,1303618
1050427,1526549
1050427,152091
1050427,1475731
1050427,1481898
1050427,1043800
1050427,1102077
1050427,1481384
1050427,1586810
1050427,1198982
1050427,143517
1050427,168422
1050427,1314060
1050427,1011411
1050427,174071
1050427,1204066
1050427,1242197
1050427,1401627
1050427,1185185
1050427,1067336
1050427,278418
1050427,123198
1050427,124100
1050427,1018907
1050427,279136
1050427,1113657
1050427,1110003
1050427,1266730
1050427,1429249
1050427,1315235
1050427,1306405
279732,1303618
279732,1526549
279732,152091
279732,1475731
279732,1043800
279732,1102077
279732,1481384
279732,1586810
279732,1198982
279732,143517
279732,168422
279732,1314060
279732,1011411
279732,174071
279732,1204066
279732,1242197
279732,1401627
279732,1185185
279732,1067336
279732,278418
279732,1469110
279732,123198
279732,124100
279732,1018907
279732,279136
279732,1113657
279732,1110003
279732,1266730
279732,1429249
279732,1315235
279732,1306405
1303618,1526549
1303618,152091
1303618,1475731
1303618,1043800
1303618,1102077
1303618,1481384
1303618,1586810
1303618,1198982
1303618,143517
1303618,168422
1303618,1314060
1303618,1011411
1303618,174071
1303618,1204066
1303618,1242197
1303618,1401627
1303618,1185185
1303618,1067336
1303618,278418
1303618,1469110
1303618,123198
1303618,124100
1303618,1018907
1303618,279136
1303618,1113657
1303618,1110003
1303618,1266730
1303618,1429249
1303618,1315235
1303618,1306405
1303618,362545
1526549,152091
1526549,1475731
1526549,1102077
1526549,1481384
1526549,1586810
1526549,1198982
1526549,143517
1526549,168422
1526549,1314060
1526549,1011411
1526549,174071
1526549,1204066
1526549,1242197
1526549,1401627
1526549,1185185
1526549,1067336
1526549,278418
1526549,1469110
1526549,123198
1526549,124100
1526549,1018907
1526549,279136
1526549,1113657
1526549,1110003
1526549,1524283
1526549,1266730
1526549,1429249
1526549,1315235
1526549,1306405
1526549,362545
152091,1475731
152091,1481384
152091,1586810
152091,1198982
152091,143517
152091,168422
152091,1314060
152091,1011411
152091,174071
152091,1204066
152091,1242197
152091,1401627
152091,1185185
152091,1067336
152091,278418
152091,1469110
152091,123198
152091,124100
152091,1018907
152091,279136
152091,1113657
152091,1110003
152091,1524283
152091,1402604
152091,1266730
152091,1429249
152091,1315235
152091,1306405
152091,362545
152091,1525181
1475731,1586810
1475731,1198982
1475731,143517
1475731,168422
1475731,1314060
1475731,1011411
1475731,174071
1475731,1204066
1475731,1242197
1475731,1401627
1475731,1185185
1475731,1067336
1475731,278418
1475731,1551297
1475731,1469110
1475731,123198
1475731,124100
1475731,1018907
1475731,279136
1475731,1113657
1475731,1110003
1475731,1524283
1475731,1402604
1475731,1266730
1475731,1429249
1475731,1315235
1475731,1306405
1475731,362545
1475731,1525181
1019514,1063221
1019514,1358907
1019514,1224415
1019514,13117
1019514,1400128
1019514,1032762
1019514,1547042
1019514,151288
1019514,1142769
1019514,1565510
1019514,1365486
1063221,1358907
1063221,1224415
1063221,13117
1063221,1400128
1063221,1032762
1063221,1547042
1063221,151288
1063221,1142769
1063221,121442
1063221,181731
1063221,1565510
1358907,1224415
1358907,13117
1358907,1400128
1358907,1032762
1358907,1547042
1358907,151288
1358907,1142769
1358907,121442
1358907,181731
1358907,1117867
1358907,1565510
1224415,13117
1224415,1400128
1224415,1032762
1224415,1547042
1224415,151288
1224415,1142769
1224415,121442
1224415,181731
1224415,1117867
1224415,1078572
1224415,1565510
13117,1400128
13117,1032762
13117,1547042
13117,151288
13117,1142769
13117,121442
13117,181731
13117,1117867
13117,1078572
13117,1255668
13117,1565510
1400128,1032762
1400128,1547042
1400128,151288
1400128,1142769
1400128,121442
1400128,181731
1400128,1117867
1400128,1078572
1400128,1255668
1400128,1206487
1400128,1565510
1032762,1547042
1032762,151288
1032762,1142769
1032762,121442
1032762,181731
1032762,1117867
1032762,1078572
1032762,1255668
1032762,1206487
1032762,1373634
1032762,1565510
1547042,151288
1547042,1142769
1547042,121442
1547042,181731
1547042,1117867
1547042,1078572
1547042,1255668
1547042,1206487
1547042,1373634
1547042,1369286
1547042,1565510
151288,1142769
151288,121442
151288,181731
151288,1117867
151288,1078572
151288,1255668
151288,1206487
151288,1373634
151288,1369286
151288,1455014
151288,1565510
1142769,121442
1142769,181731
1142769,1117867
1142769,1078572
1142769,1255668
1142769,1206487
1142769,1373634
1142769,1369286
1142769,1455014
1142769,1053474
1142769,1565510
121442,181731
121442,1117867
121442,1078572
121442,1255668
121442,1206487
121442,1373634
121442,1369286
121442,1455014
121442,1053474
121442,1506110
181731,1117867
181731,1078572
181731,1255668
181731,1206487
181731,1373634
181731,1369286
181731,1455014
181731,1053474
181731,1506110
1117867,1078572
1117867,1255668
1117867,1206487
1117867,1373634
1117867,1369286
1117867,1455014
1117867,1053474
1117867,1506110
1117867,1237567
1078572,1255668
1078572,1206487
1078572,1373634
1078572,1369286
1078572,1455014
1078572,1053474
1078572,1506110
1078572,1237567
1078572,1481518
1255668,1206487
1255668,1373634
1255668,1369286
1255668,1455014
1255668,1053474
1255668,1506110
1255668,1237567
1255668,1481518
1206487,1373634
1206487,1369286
1206487,1455014
1206487,1053474
1206487,1506110
1206487,1237567
1206487,1481518
1206487,178876
1373634,1369286
1373634,1455014
1373634,1053474
1373634,1506110
1373634,1237567
1373634,1481518
1373634,178876
1373634,1042407
1369286,1455014
1369286,1053474
1369286,1506110
1369286,1237567
1369286,1481518
1369286,178876
1369286,1042407
1455014,1053474
1455014,1506110
1455014,1237567
1455014,1481518
1455014,178876
1455014,1042407
1455014,1090428
1053474,1506110
1053474,1237567
1053474,1481518
1053474,178876
1053474,1042407
1053474,1090428
1053474,1362266
1506110,1237567
1506110,1481518
1506110,178876
1506110,1042407
1506110,1090428
1506110,1362266
1506110,1145485
1237567,1481518
1237567,178876
1237567,1042407
1237567,1090428
1237567,1362266
1237567,1145485
1237567,1025681
1481518,178876
1481518,1042407
1481518,1090428
1481518,1362266
1481518,1145485
1481518,1025681
1481518,1413474
178876,1042407
178876,1090428
178876,1362266
178876,1145485
178876,1025681
178876,1413474
178876,1481898
1042407,1090428
1042407,1362266
1042407,1145485
1042407,1025681
1042407,1413474
1042407,1481898
1042407,1043800
1090428,1362266
1090428,1145485
1090428,1025681
1090428,1413474
1090428,1481898
1090428,1043800
1090428,1102077
1090428,1481384
1362266,1145485
1362266,1025681
1362266,1413474
1362266,1481898
1362266,1043800
1362266,1102077
1362266,1481384
1362266,1586810
1362266,1198982
1145485,1025681
1145485,1413474
1145485,1481898
1145485,1043800
1145485,1102077
1145485,1481384
1145485,1586810
1145485,1198982
1145485,143517
1025681,1413474
1025681,1481898
1025681,1043800
1025681,1102077
1025681,1481384
1025681,1586810
1025681,1198982
1025681,143517
1025681,168422
1025681,1314060
1413474,1481898
1413474,1043800
1413474,1102077
1413474,1481384
1413474,1586810
1413474,1198982
1413474,143517
1413474,168422
1413474,1314060
1413474,1011411
1413474,174071
1481898,1043800
1481898,1102077
1481898,1481384
1481898,1586810
1481898,1198982
1481898,143517
1481898,168422
1481898,1314060
1481898,1011411
1481898,174071
1481898,1204066
1043800,1102077
1043800,1481384
1043800,1586810
1043800,1198982
1043800,143517
1043800,168422
1043800,1314060
1043800,1011411
1043800,174071
1043800,1204066
1043800,1242197
1043800,1401627
1102077,1481384
1102077,1586810
1102077,1198982
1102077,143517
1102077,168422
1102077,1314060
1102077,1011411
1102077,174071
1102077,1204066
1102077,1242197
1102077,1401627
1102077,1185185
1102077,124100
1481384,1586810
1481384,1198982
1481384,143517
1481384,168422
1481384,1314060
1481384,1011411
1481384,174071
1481384,1204066
1481384,1242197
1481384,1401627
1481384,1185185
1481384,1067336
1481384,124100
1586810,1198982
1586810,143517
1586810,168422
1586810,1314060
1586810,1011411
1586810,174071
1586810,1204066
1586810,1242197
1586810,1401627
1586810,1185185
1586810,1067336
1586810,278418
1586810,124100
1198982,143517
1198982,168422
1198982,1314060
1198982,1011411
1198982,174071
1198982,1204066
1198982,1242197
1198982,1401627
1198982,1185185
1198982,1067336
1198982,278418
1198982,123198
1198982,124100
143517,168422
143517,1314060
143517,1011411
143517,174071
143517,1204066
143517,1242197
143517,1401627
143517,1185185
143517,1067336
143517,278418
143517,123198
143517,124100
143517,1018907
143517,1266730
168422,1314060
168422,1011411
168422,174071
168422,1204066
168422,1242197
168422,1401627
168422,1185185
168422,1067336
168422,278418
168422,123198
168422,124100
168422,1018907
168422,279136
168422,1266730
168422,1429249
1314060,1011411
1314060,174071
1314060,1204066
1314060,1242197
1314060,1401627
1314060,1185185
1314060,1067336
1314060,278418
1314060,123198
1314060,124100
1314060,1018907
1314060,279136
1314060,1266730
1314060,1429249
1011411,174071
1011411,1204066
1011411,1242197
1011411,1401627
1011411,1185185
1011411,1067336
1011411,278418
1011411,123198
1011411,124100
1011411,1018907
1011411,279136
1011411,1113657
1011411,1266730
1011411,1429249
1011411,1315235
174071,1204066
174071,1242197
174071,1401627
174071,1185185
174071,1067336
174071,278418
174071,123198
174071,124100
174071,1018907
174071,279136
174071,1113657
174071,1266730
174071,1429249
174071,1315235
1204066,1242197
1204066,1401627
1204066,1185185
1204066,1067336
1204066,278418
1204066,123198
1204066,124100
1204066,1018907
1204066,279136
1204066,1113657
1204066,1266730
1204066,1429249
1204066,1315235
1204066,1306405
1242197,1401627
1242197,1185185
1242197,1067336
1242197,278418
1242197,1469110
1242197,123198
1242197,124100
1242197,1018907
1242197,279136
1242197,1113657
1242197,1110003
1242197,1266730
1242197,1429249
1242197,1315235
1242197,1306405
1401627,1185185
1401627,1067336
1401627,278418
1401627,1469110
1401627,123198
1401627,124100
1401627,1018907
1401627,279136
1401627,1113657
1401627,1110003
1401627,1266730
1401627,1429249
1401627,1315235
1401627,1306405
1401627,362545
1185185,1067336
1185185,278418
1185185,1469110
1185185,123198
1185185,124100
1185185,1018907
1185185,279136
1185185,1113657
1185185,1110003
1185185,1524283
1185185,1266730
1185185,1429249
1185185,1315235
1185185,1306405
1185185,362545
1067336,278418
1067336,1469110
1067336,123198
1067336,124100
1067336,1018907
1067336,279136
1067336,1113657
1067336,1110003
1067336,1524283
1067336,1266730
1067336,1429249
1067336,1315235
1067336,1306405
1067336,362545
1067336,1525181
278418,1551297
278418,1469110
278418,123198
278418,124100
278418,1018907
278418,279136
278418,1113657
278418,1110003
278418,1524283
278418,1402604
278418,1266730
278418,1429249
278418,1315235
278418,1306405
278418,362545
278418,1525181
225948,151764
225948,1506434
225948,136109
225948,1017088
225948,1462464
1491843,1339236
111822,1031849
111822,1372166
111822,143448
1288578,1530129
1288578,1132363
1288578,1005937
1530129,1132363
1530129,1005937
1132363,1005937
1506434,136109
1506434,1328476
1506434,1017088
1506434,1462464
1506434,222944
1506434,1216178
136109,1328476
136109,1017088
136109,1462464
136109,222944
136109,1216178
1328476,1017088
1328476,1462464
1328476,222944
1328476,1365486
1328476,1216178
1017088,1462464
1017088,222944
1017088,1216178
1462464,222944
1462464,1216178
222944,1365486
222944,1216178
1177784,41610
1529494,241917
1529494,1360359
1529494,1289987
1529494,1093243
241917,1360359
241917,1289987
241917,1093243
241917,1015630
1360359,1289987
1360359,1093243
1360359,1015630
123040,1065490
123040,1170508
123040,1084404
123040,1446601
123040,1463969
123040,1405177
123040,1485232
123040,206313
123040,118603
123040,1487862
1065490,1215828
1065490,1162785
1065490,1239095
1215828,1162785
1215828,1239095
1162785,1239095
1170508,307676
1170508,1084404
1170508,1446601
1170508,1463969
1170508,1485232
1170508,1487862
1015453,1537275
190473,1477307
190473,1177839
1477307,1177839
1103081,1018727
1103081,1514565
1103081,1292871
1103081,1366180
1103081,1008241
1103081,246332
1103081,1021003
1103081,1489546
1103081,1032252
1103081,1127938
1103081,337983
1103081,1347665
1103081,1142981
1103081,1553561
1103081,1406587
1103081,1080949
1018727,1514565
1018727,1292871
1018727,1366180
1018727,1008241
1018727,246332
1018727,1021003
1018727,1489546
1018727,1032252
1018727,1127938
1018727,337983
1018727,1347665
1018727,1142981
1018727,135434
1018727,146346
1018727,1553561
1018727,1406587
1018727,1080949
1018727,1193925
1514565,1292871
1514565,1366180
1514565,1008241
1514565,246332
1514565,1021003
1514565,1489546
1514565,1032252
1514565,1127938
1514565,337983
1514565,1347665
1514565,1142981
1514565,135434
1514565,146346
1514565,1553561
1514565,1406587
1514565,1080949
1514565,1193925
1514565,1054876
1292871,1366180
1292871,1008241
